ID;origin;destination;nb_passengers;release_time;ready_time;due_time;legs
62D9B268AF9A0E7E918B669955EB08AA4176EF7A_8503;46224;46226;1;85596;85896;86556;[(46224, 46226, 2794199)]
62E3EEBB12895D9D7D40DE64E53BF1B906900479_8504;45059;43506;1;24264;24564;28263;[(45059, 43506, 2793072)]
62E3EEBB12895D9D7D40DE64E53BF1B906900479_8505;43507;42451;1;64437;64737;68304;[(43507, 42451, 2793935)]
62E780C188967482D4820AAC9B900FB95C933B58_8506;41227;41461;1;37914;38214;39502;[(41227, 41461, 2794493)]
62E780C188967482D4820AAC9B900FB95C933B58_8507;41462;41228;1;67469;67769;68996;[(41462, 41228, 2791150)]
62E87C6A4BC8583AF31191AAD1B6C996A203E701_8508;42974;42976;1;57454;57754;63676;[(42974, 42968, 2792910), (42971, 42976, 2794025)]
62ED19A9B52A432A4093575CC0107B66E7F5F4D5_8509;41395;41331;1;42144;42444;43254;[(41395, 41331, 2792208)]
62EECAF0FC13361FE9ED5A6B5742867C471498BF_8510;41861;47131;1;76299;76599;78350;[(41861, 47131, 2793286)]
62EF946D3B3CDDBC19928DD5FF9D1509FD45702C_8511;43264;41200;1;24875;25175;25911;[(43264, 41200, 2790357)]
62EF946D3B3CDDBC19928DD5FF9D1509FD45702C_8512;41155;43257;1;61000;61300;62056;[(41155, 43257, 2790079)]
62EFD03E5529A3F85A35452F47574611F7F7239A_8513;42541;41530;1;52157;52457;53482;[(42541, 41530, 2791364)]
62FA74EAC7237B4F07F8E89389F2E547C730AC6F_8514;42908;41127;1;20014;20314;23460;[(42908, 41954, 2791087), (41954, 41127, 2790335)]
62FA74EAC7237B4F07F8E89389F2E547C730AC6F_8515;41124;42896;1;54754;55054;57943;[(41124, 41945, 2792370), (41945, 42896, 2793628)]
62FB85AB0392789A8A093D808C3673885CDC3014_8516;43027;43035;1;58995;59295;60275;[(43027, 43019, 2790844), (43019, 43035, 2791106)]
62FCD83DE9D173493D1D2C3EC657791BF0C4BACA_8517;41348;42526;1;67669;67969;68780;[(41348, 42526, 2794452)]
6320EF385EFC1352827AC32E99CCA7A6A2C7C532_8518;42007;42111;1;32892;33192;34544;[(42007, 42111, 2793706)]
6320EF385EFC1352827AC32E99CCA7A6A2C7C532_8519;42110;42005;1;65809;66109;67404;[(42110, 42005, 2791576)]
6322BC541E6875B889B31077005843F533145874_8520;41342;41393;1;43736;44036;46106;[(41342, 41393, 2791262)]
6322BC541E6875B889B31077005843F533145874_8521;42106;43506;1;49172;49472;51538;[(42106, 43506, 2791263)]
6329B068B86B8A61B1740C22B253DF2A5765C0BD_8522;42484;42506;1;71492;71792;72744;[(42484, 42506, 2791464)]
632A60C36A33BAAC879EDB0FB0BD729F8489F135_8523;41881;46443;1;25115;25415;28283;[(41881, 46443, 2793407)]
632A9626FEDF712209ABDBB00BFD239D72BCD78F_8524;44061;41777;1;67234;67534;69782;[(44061, 41777, 2792256)]
63307A409FF159441617F06DBF4BC991FBBDBF3B_8525;42154;46443;1;28729;29029;30006;[(42154, 46443, 2791833)]
6335AC15D37C2C63C425A6120854EFA8BD47B8CE_8526;43506;42574;1;64744;65044;67296;[(43506, 42574, 2791098)]
63399D318B1AD8746E153DA94FCCD92C0BFB263D_8527;46455;46618;1;67798;68098;68952;[(46455, 46618, 2792578)]
633A657FAF819FA9F948D4B1515BAC02324764E8_8528;41966;46120;1;27851;28151;30738;[(41966, 46120, 2790778)]
633A657FAF819FA9F948D4B1515BAC02324764E8_8529;46114;48150;1;63406;63706;65514;[(46114, 48150, 2792665)]
633A657FAF819FA9F948D4B1515BAC02324764E8_8530;43506;42833;1;89155;89455;90266;[(43506, 42833, 2794342)]
63422705_8531;41809;41801;1;39256;39556;42068;[(41809, 41833, 2792309), (41835, 41801, 2792273)]
63422707_8532;41877;41839;1;42090;42390;47370;[(41877, 41840, 2792310), (41840, 41801, 2790556), (41800, 41839, 2794614)]
63422708_8533;41877;41839;1;42096;42396;47370;[(41877, 41840, 2792310), (41840, 41801, 2790556), (41800, 41839, 2794614)]
63422719_8534;43119;41313;1;64107;64407;65314;[(43119, 41313, 2793573)]
63422721_8535;46492;45011;1;86557;86857;88940;[(46492, 45011, 2793698)]
63422722_8536;46493;45011;1;86610;86910;88940;[(46493, 45011, 2793698)]
6348BEC310F236CA4EF21E8BB7E15226AD9C82C1_8537;41223;41339;1;50389;50689;52296;[(41223, 42751, 2791790), (41331, 41339, 2791566)]
6352488326C0D019139F98D671BCD76F144CAD0C_8538;48039;41880;1;49376;49676;54472;[(48039, 41864, 2791231), (41864, 41880, 2790842)]
63567579_8539;41852;43007;1;39017;39317;40568;[(41852, 43007, 2790555)]
63567585_8540;42773;41954;1;47227;47527;48576;[(42773, 41954, 2792352)]
63567588_8541;41617;44156;1;53209;53509;54584;[(41617, 44156, 2792354)]
63567594_8542;42220;42797;1;65244;65544;67066;[(42220, 42797, 2794357)]
63567595_8543;42220;42797;1;65255;65555;67066;[(42220, 42797, 2794357)]
63567599_8544;41830;41815;1;74941;75241;76032;[(41830, 41815, 2794359)]
635DA306E6A51F16064A3E6CF8F8D7D777523B79_8545;42598;42057;1;29871;30171;31206;[(42598, 42057, 2793322)]
635F2799F333F67917637347D9C1937246BB91AC_8546;42417;41707;1;23307;23607;26913;[(42417, 41707, 2791658)]
6361CDEB40BBAAA04A5D32BE91C754600D876C15_8547;45058;43023;1;79569;79869;81746;[(45058, 43023, 2793656)]
637368A84FFA85E5A257F1916C780D416FED5E29_8548;43039;43038;1;32328;32628;34646;[(43039, 43052, 2790532), (43051, 43038, 2791424)]
6373A55FBD1B3E588BF86B79F1607E3DF1AB686F_8549;42004;41389;1;28083;28383;29916;[(42004, 41389, 2790600)]
6373A55FBD1B3E588BF86B79F1607E3DF1AB686F_8550;41386;42003;1;45080;45380;46998;[(41386, 42003, 2791262)]
63784F19B8870758AE196CAF1033528BF7D59D36_8551;42767;41836;1;41760;42060;43212;[(42767, 42773, 2792024), (41835, 41836, 2791427)]
637C895E0E5FED37D1B79C719C02B29FD25D564D_8552;47031;41869;1;65955;66255;68616;[(47031, 41869, 2791892)]
63888FBB145442C0FE11AD4D1CBB00E46CCB0D6B_8553;41334;41384;1;62090;62390;63864;[(41334, 41384, 2790640)]
638CB0D411CBD39BED22B830EF05713DB3DD9BC9_8554;42070;46423;1;26316;26616;27650;[(42070, 46423, 2793163)]
639026E35FDA5676B9AFD0F0E994A3EEBDCDAF10_8555;41468;46604;1;53225;53525;55037;[(41468, 46604, 2791310)]
639026E35FDA5676B9AFD0F0E994A3EEBDCDAF10_8556;46605;43148;1;85131;85431;87768;[(46605, 43148, 2794295)]
6399CD2A0B382E404F4D3D800BAB3F2AD59E208D_8557;41885;41920;1;26070;26370;29284;[(41885, 41920, 2790595)]
639CD58DCEFE29F80E2EBC48FD1F89C5B45592D9_8558;47031;41867;1;67823;68123;70198;[(47031, 41867, 2794233)]
639D4CAFF543CFFBDBA25C371F0A06F71272D30A_8559;43002;46423;1;27509;27809;30572;[(43002, 46423, 2792990)]
63A4DA968DB429528B0B6BF0979BDF4AD280979A_8560;42714;46423;1;30055;30355;32598;[(42714, 41801, 2790508), (41801, 46423, 2790669)]
63A563CE81595CC3FB0567899351689498E2C188_8561;41870;47131;1;25569;25869;28342;[(41870, 47131, 2793030)]
63A568315733493C8CA371025A44B18EC78A211A_8562;41374;46470;1;28795;29095;31740;[(41374, 46470, 2791769)]
63A568315733493C8CA371025A44B18EC78A211A_8563;43295;41372;1;60517;60817;63694;[(43295, 41372, 2790640)]
63A605D51A9A65740BB893E65B879BC98ACCEEF7_8564;41448;41674;1;63404;63704;64652;[(41448, 41674, 2793307)]
63AA8BCC4E320702F2179490D47F3751501531BD_8565;41722;42501;1;69818;70118;71056;[(41722, 42501, 2794479)]
63AAE0666E48C8752EFF09EDE4BA93F441909B82_8566;42994;41206;1;45322;45622;46446;[(42994, 41206, 2790929)]
63ACD681F77045BD6181C1D694699D425586ACB7_8567;42545;43148;1;25556;25856;27950;[(42545, 43148, 2791726)]
63B08E3ABFE8C4CDCD372AE97BEB61E9FFCDF2F5_8568;41803;46423;1;29369;29669;30572;[(41803, 46423, 2792990)]
63B30168B0D92885227A0B16380963B923D58875_8569;41383;41322;1;38596;38896;40500;[(41383, 41322, 2789976)]
63C7D38D80D874505BAF88B23D26C1D075031719_8570;42855;41957;1;39505;39805;41322;[(42855, 41957, 2790212)]
63D0D5AD91DAB87F1BF85AA41E0EEF2B869641DB_8571;42516;42501;1;36332;36632;37542;[(42516, 42501, 2790408)]
63D0D5AD91DAB87F1BF85AA41E0EEF2B869641DB_8572;42503;42481;1;37703;38003;38974;[(42503, 42481, 2792120)]
63D48C5ED1D805EC5BDF7059E270810664685FAA_8573;41936;44156;1;37447;37747;38636;[(41936, 44156, 2791075)]
63D5A483FE1D6227C104475A928AEEB39B9829B8_8574;41819;46423;1;28812;29112;30240;[(41819, 46423, 2792100)]
63E12CCCBF85AF96AF6516CCFD5F22DB1BF348C6_8575;46021;42504;1;40826;41126;42388;[(46021, 42504, 2793376)]
63E8B1993DE3271316B3F5595E6539B27EFA8683_8576;43928;42854;1;24500;24800;27424;[(43928, 44156, 2790246), (44160, 42854, 2792154)]
63EA0331703EAEB67678A31FACD7AB2A4332E9E2_8577;41808;46423;1;29005;29305;30242;[(41808, 46423, 2791711)]
63F0D5C89226F5993466DBF3D201D3D1931E3204_8578;42111;41371;1;47232;47532;48710;[(42111, 41371, 2792209)]
63F0D5C89226F5993466DBF3D201D3D1931E3204_8579;41369;41612;1;50317;50617;55844;[(41369, 41393, 2792091), (41393, 41612, 2790891)]
63F4D1FCE4B0328549F6F037F78EA8D8F0A0B0EA_8580;46276;41451;1;55092;55392;56518;[(46276, 41451, 2790758)]
63F9A580CBF3D5E9D82844D321B202F4D2A31E8F_8581;41333;41322;1;31800;32100;32880;[(41333, 41322, 2790460)]
63FD7B756C8FBA37248FC52FE09BB9F6C7C46E5A_8582;43026;43036;1;72111;72411;73160;[(43026, 43036, 2792491)]
6402F802FD7F0224A94C303F9DC859043D9CAC2F_8583;41877;47131;1;67672;67972;70226;[(41877, 47131, 2794106)]
64088072228CB04219FAD239DC5FB556E0DA2800_8584;42185;43510;1;24488;24788;28141;[(42185, 43510, 2793072)]
64088072228CB04219FAD239DC5FB556E0DA2800_8585;42458;43510;1;59112;59412;62968;[(42458, 43510, 2794283)]
64097914707BF9EFC832769B9263F56DD906897B_8586;42009;46628;1;37986;38286;39914;[(42009, 46628, 2792509)]
64097914707BF9EFC832769B9263F56DD906897B_8587;46629;42008;1;47549;47849;49520;[(46629, 42008, 2791811)]
64097914707BF9EFC832769B9263F56DD906897B_8588;42009;46628;1;52837;53137;54936;[(42009, 46628, 2791812)]
64097914707BF9EFC832769B9263F56DD906897B_8589;42584;42008;1;57417;57717;59680;[(42584, 42008, 2790616)]
640A0DBCF85AA7422611C90B172893AAEE1EDE97_8590;42947;41898;1;30985;31285;34968;[(42947, 41477, 2789966), (41451, 41898, 2790998)]
6410C84FDA25705D5F641CA3B550425BA6B431B6_8591;48039;41915;1;64067;64367;65328;[(48039, 41915, 2792088)]
6419E32DED5268263396D463387DAE34EFD5FCF8_8592;41371;43506;1;33400;33700;35338;[(41371, 43506, 2790278)]
6419E32DED5268263396D463387DAE34EFD5FCF8_8593;43507;41369;1;61605;61905;63624;[(43507, 41369, 2790640)]
6419EA9DE0B82C9247DDE5CA89DDDCD75F50AD12_8594;46035;43188;1;28283;28583;30056;[(46035, 43188, 2792563)]
641B5B911336E16692F966785E77CA094CDDEBE2_8595;43509;41220;1;38409;38709;40082;[(43509, 41220, 2792351)]
641B5B911336E16692F966785E77CA094CDDEBE2_8596;41223;43510;1;50976;51276;52676;[(41223, 43510, 2790330)]
64221102_8597;46498;45011;1;55549;55849;57958;[(46498, 45011, 2791127)]
64254321F09E309E17C17AB7B511DD7F9067F054_8598;43433;42483;1;25164;25464;26628;[(43433, 42483, 2790792)]
642EEAB8B9FB5B65D9672CB79453509BF15D098E_8599;42901;42891;1;64720;65020;65776;[(42901, 42891, 2793680)]
6436F687BCF5D7F822E6DFF9BF619FF941A17CFC_8600;43507;41350;1;53973;54273;55858;[(43507, 41350, 2791264)]
6436F687BCF5D7F822E6DFF9BF619FF941A17CFC_8601;41349;41340;1;56134;56434;57198;[(41349, 41340, 2792048)]
643ADD278FB76903265BD80A7D0A34D7403BB40B_8602;48039;42156;1;42185;42485;44314;[(48039, 42156, 2791050)]
6440AB82190E50AE5720CEA92EB702BCF8083B13_8603;42584;42138;1;76058;76358;77742;[(42584, 42138, 2794226)]
64493450_8604;43122;43147;1;34304;34604;35704;[(43122, 43147, 2790431)]
6449A46CADE6982E5524994873AB5A7AAF89AF85_8605;42910;42957;1;25676;25976;27954;[(42910, 42957, 2793135)]
644DB4AB8977FEE26C4BE4873F91232356176FC2_8606;42516;42761;1;35387;35687;37408;[(42516, 42761, 2790545)]
6455CE7AA41EF150A78E2F4D9E6F6FDF4679BAB5_8607;42954;46443;1;33720;34020;36086;[(42954, 46443, 2793466)]
645EDD1A9B9F1B7A155A3AF43792E831F0360FC2_8608;41613;41101;1;44616;44916;45562;[(41613, 41101, 2793084)]
645EDD1A9B9F1B7A155A3AF43792E831F0360FC2_8609;43007;42961;1;50571;50871;52236;[(43007, 42961, 2792383)]
646157C6A2EBC48F92678DBEFD6420CC3A73F7D1_8610;41897;41410;1;24172;24472;25546;[(41897, 41410, 2793372)]
646157C6A2EBC48F92678DBEFD6420CC3A73F7D1_8611;41409;41896;1;56936;57236;58420;[(41409, 41896, 2790758)]
6463FD5900D0D0C432747832A94DD62A3D9ABE2A_8612;42508;43421;1;35979;36279;36978;[(42508, 43421, 2790015)]
646875D56BC61B6401709B08C0EC886507E04804_8613;41382;42112;1;24543;24843;25856;[(41382, 42112, 2792104)]
6469AC92E5FB7D8FFECE1DD476F56B154AB7667C_8614;42626;46423;1;24544;24844;27388;[(42626, 46423, 2790541)]
646B0D21EDAB9D67EE9733B70F3E23F0B9B80226_8615;42566;42101;1;72165;72465;73240;[(42566, 42101, 2793240)]
646D531F90F8AFC1C0C3529DBD536F2C56CCE9E4_8616;42575;43507;1;43821;44121;46490;[(42575, 43507, 2790307)]
646D531F90F8AFC1C0C3529DBD536F2C56CCE9E4_8617;43510;42574;1;67414;67714;70040;[(43510, 42574, 2790468)]
646E4DC7056A7A02A97DDCD5A3E21C30A31F4EF4_8618;41865;41796;1;37849;38149;38866;[(41865, 41796, 2790555)]
6470850D8B7A6FA516C66267C5A48F03452C279A_8619;43049;41287;1;48734;49034;50370;[(43049, 41287, 2790637)]
6470850D8B7A6FA516C66267C5A48F03452C279A_8620;43049;41287;1;71311;71611;72860;[(43049, 41287, 2794429)]
647331B5BA675A3A797214DD001ADEA6719EF0FE_8621;41015;41819;1;45617;45917;47288;[(41015, 41819, 2792567)]
647CA311C211AB5DD46292E16A9A273FE8BA6277_8622;47031;41880;1;84070;84370;86424;[(47031, 41880, 2794228)]
648B149BA167D904331A47B82A03EE17DE6E1E39_8623;41937;41852;1;40131;40431;43032;[(41937, 41852, 2790107)]
6498720ECFD50857B3C9EB6A8A5D4CED94521DC0_8624;41573;41572;1;89061;89361;90092;[(41573, 41572, 2794471)]
649A924D8B57878633ED13D95AAE70CDBB2D39B6_8625;41897;46245;1;71702;72002;74852;[(41897, 41303, 2793617), (41284, 46245, 2794124)]
649B73DC44E1AF7A9705AD0ABC6D838E592DF955_8626;41816;41373;1;58727;59027;60626;[(41816, 41801, 2790116), (41339, 41373, 2792416)]
64A3C00C19477CF5BDA2403497B22F8D046EF670_8627;41475;41709;1;23642;23942;29240;[(41475, 41709, 2791226)]
64A3C00C19477CF5BDA2403497B22F8D046EF670_8628;41708;41751;1;54758;55058;58723;[(41708, 41751, 2792123)]
64A915EC032B47A086611EF32C1B997C83F9E0D3_8629;42721;41846;1;46724;47024;49456;[(42721, 42773, 2792352), (41837, 41846, 2792591)]
64A915EC032B47A086611EF32C1B997C83F9E0D3_8630;41846;41858;1;49747;50047;50958;[(41846, 41858, 2792383)]
64AA073D793D0D204A6136F9E08CB7C66807DFAF_8631;43122;43131;1;56527;56827;57646;[(43122, 43131, 2793535)]
64ADFA0C7D087127707458ECB823CF69501E11A8_8632;41987;43510;1;28995;29295;31730;[(41987, 43510, 2793235)]
64ADFA0C7D087127707458ECB823CF69501E11A8_8633;43509;42140;1;76714;77014;79640;[(43509, 42140, 2794174)]
64B5082DD7AF401B22092C9166A71F9E9667BC4D_8634;41859;46443;1;26519;26819;29508;[(41859, 46443, 2790595)]
64B8C0418435FB69DFA8D2D508AA938215801DD7_8635;46355;46443;1;26765;27065;28294;[(46355, 46443, 2792996)]
64C0AB32054BF4F6708D5D199AFACF35E6233939_8636;41028;42889;1;38861;39161;42258;[(41028, 41864, 2794641), (41864, 42889, 2794644)]
64C783C053374FA8EC8C02EA9BBCEA7929402A0D_8637;43031;42481;1;39647;39947;41412;[(43031, 42481, 2791049)]
64C783C053374FA8EC8C02EA9BBCEA7929402A0D_8638;42513;46589;1;55246;55546;59962;[(42513, 42486, 2792110), (42513, 46589, 2793661)]
64C86D5C00C488CFFC7B6AECE8662CAA6230242D_8639;41857;46423;1;25048;25348;27388;[(41857, 46423, 2790541)]
64C86D5C00C488CFFC7B6AECE8662CAA6230242D_8640;42902;41855;1;64794;65094;66092;[(42902, 41855, 2792534)]
64CECCD28A380083726011F8CCF5D1E5B3A82B30_8641;42709;41092;1;58260;58560;59276;[(42709, 41092, 2792452)]
64D30C5C773B19BF82A1203D8072DE8154672337_8642;46242;46603;1;30387;30687;33632;[(46242, 46603, 2794639)]
64D30C5C773B19BF82A1203D8072DE8154672337_8643;41290;46322;1;53302;53602;56064;[(41290, 46322, 2790550)]
64D868D80836B5D45FC7C35C5CBB102A058D4254_8644;41832;46423;1;28536;28836;30240;[(41832, 46423, 2792100)]
64D99F0DA9199A33CD1382A1B881A7F14E7276B4_8645;41364;43510;1;27725;28025;29528;[(41364, 43510, 2794630)]
64E165945BB78E49F87ED977837FE62F134D891D_8646;41328;43506;1;50235;50535;51538;[(41328, 43506, 2791263)]
64E165945BB78E49F87ED977837FE62F134D891D_8647;43148;41327;1;52609;52909;54164;[(43148, 41327, 2790603)]
64E461CFFC8FDD7407284EABEFC72F79FA156521_8648;46114;41481;1;24669;24969;28278;[(46114, 43248, 2793704), (41952, 41481, 2791210)]
64E7A8EBA4D400E2F5FC1C1206BB864C84127852_8649;42113;41371;1;40879;41179;42402;[(42113, 41371, 2790661)]
64EF3B6EBFADB13E3410C8255FAB4E41702806F7_8650;41340;41322;1;51297;51597;52394;[(41340, 41322, 2790818)]
64EF3B6EBFADB13E3410C8255FAB4E41702806F7_8651;41328;41324;1;70961;71261;71912;[(41328, 41324, 2793936)]
64F74131FEF6C6C1A03A6757643A59A3D9E1D0E8_8652;42000;42102;1;23619;23919;25288;[(42000, 42102, 2791658)]
64F74131FEF6C6C1A03A6757643A59A3D9E1D0E8_8653;41393;41999;1;66529;66829;68222;[(41393, 41999, 2791374)]
64F7EF751BB88495D47166B389E06124369CC709_8654;46327;42197;1;30763;31063;32654;[(46327, 42197, 2793032)]
64F7EF751BB88495D47166B389E06124369CC709_8655;42199;42085;1;59565;59865;61658;[(42199, 42085, 2790465)]
64FB8C49B4B6F126F3B33EC3F10F28A673F9268D_8656;42383;46423;1;25870;26170;29574;[(42383, 46423, 2790854)]
64FF1070CCFFEB4DBFEECA6E6D85EC182BC65E86_8657;41505;43507;1;61647;61947;63450;[(41505, 43507, 2793692)]
650193D92320973596D32017A62E1070A021CA3B_8658;41842;46494;1;28012;28312;30558;[(41842, 46494, 2790276)]
6502C37A8AD15AC5D26206CB949E53B7AA764683_8659;41838;47131;1;32218;32518;33888;[(41838, 47131, 2791324)]
6509451C1336ABC7314243F0229B6B5A577C2CEE_8660;46114;46271;1;50571;50871;53667;[(46114, 46304, 2794624), (43343, 46271, 2791310)]
6509451C1336ABC7314243F0229B6B5A577C2CEE_8661;46264;46120;1;86106;86406;88768;[(46264, 43148, 2794295), (41028, 46120, 2793885)]
650BDCDD8FA5D03FE29AE010D29A22FBE70352B7_8662;41706;41371;1;53487;53787;56610;[(41706, 41393, 2793211), (41392, 41371, 2792048)]
650D569ED71E7CDFE8576CEB1DB86B962C1BDA28_8663;41899;46470;1;50336;50636;52584;[(41899, 46470, 2790220)]
650D569ED71E7CDFE8576CEB1DB86B962C1BDA28_8664;43295;41448;1;52544;52844;54120;[(43295, 41448, 2792645)]
6514D6AF7F3E9EB15B72405F0539B303838DB84B_8665;41815;47131;1;44923;45223;46464;[(41815, 47131, 2792405)]
651767628E7880D93185E1A48E8A085FBEF1D497_8666;41861;48139;1;38328;38628;41030;[(41861, 48139, 2790212)]
651CA5F3EB9EBD499B21836672046B5712C19C16_8667;42529;46423;1;28705;29005;30130;[(42529, 46423, 2792585)]
6526150AA31C35526473D0D9C301E5B0D6774C38_8668;41708;41430;1;58225;58525;60882;[(41708, 41430, 2793055)]
6528E04A84BCF61107ECD5E7E2464C5F82195B8E_8669;41050;46403;1;55678;55978;57286;[(41050, 46403, 2790116)]
6529D576BB23B378E98CC380FCCFF8405FB161E7_8670;41863;41853;1;25797;26097;26865;[(41863, 41853, 2791735)]
6529D576BB23B378E98CC380FCCFF8405FB161E7_8671;41852;41862;1;49966;50266;50994;[(41852, 41862, 2791762)]
652C39B2CB2427465A117F74AB3C5C0C939EBFF6_8672;41809;41017;1;92134;92434;94034;[(41809, 41017, 2794407)]
652D7B20E39E4AA50AC40C08B4B44D3529A9F7E8_8673;41888;46423;1;25793;26093;28622;[(41888, 46423, 2793129)]
652E47C08E0E1A6FF045FCD322C1C6A3880E1815_8674;42011;41322;1;21793;22093;24801;[(42011, 41322, 2791599)]
652E47C08E0E1A6FF045FCD322C1C6A3880E1815_8675;41395;42010;1;57654;57954;60962;[(41395, 42010, 2793790)]
6531385EBC9DE0EBA9BB165B81328E98301C647F_8676;41431;41751;1;64577;64877;67652;[(41431, 41751, 2793792)]
653B93E6D54599C67EBC24835B1B812FB526EB92_8677;48039;42718;1;53655;53955;55796;[(48039, 42718, 2792438)]
653DBB303842A72F500A3DEE8FC9814679A4606B_8678;42119;41410;1;40646;40946;43828;[(42119, 41896, 2792728), (41897, 41410, 2793091)]
653E92F5562E9D3819BA566D5FF319B6945CCEBF_8679;43044;43063;1;26975;27275;28232;[(43044, 43063, 2791378)]
653E92F5562E9D3819BA566D5FF319B6945CCEBF_8680;43506;46470;1;56915;57215;58678;[(43506, 46470, 2792048)]
653E92F5562E9D3819BA566D5FF319B6945CCEBF_8681;43295;43042;1;64972;65272;67456;[(43295, 43042, 2793950)]
653F1E0A340236998195F29A0820C87B026A88BB_8682;42525;46423;1;24508;24808;25964;[(42525, 46423, 2790259)]
6544C9A4044C6A52CBF8B972256BFE38950889F9_8683;43199;46423;1;24672;24972;25676;[(43199, 46423, 2792398)]
654B4E7ECE900567914DA1DEE3F6E0012FF80821_8684;41806;46423;1;27533;27833;28722;[(41806, 46423, 2793200)]
654BFD696A090503D0644766883700E29679E76B_8685;42185;42415;1;36134;36434;37252;[(42185, 42415, 2792235)]
655394F7385E2DE69A7AC3E5EEE458098B4EF092_8686;41354;42831;1;29138;29438;31428;[(41354, 42831, 2791769)]
655917E26C8C97E3962B959E840A27E3351267DC_8687;41613;48150;1;52069;52369;54336;[(41613, 48150, 2791178)]
655917E26C8C97E3962B959E840A27E3351267DC_8688;43510;41504;1;58804;59104;60512;[(43510, 41504, 2790639)]
655A4A0AF9E0ED25621E24904A7712B8137556A8_8689;41897;41263;1;28385;28685;29626;[(41897, 41263, 2790453)]
655A4A0AF9E0ED25621E24904A7712B8137556A8_8690;41409;41262;1;72809;73109;73792;[(41409, 41262, 2792491)]
655DB943FBCFCA875729EE24EC4CE5F07316F183_8691;41046;41477;1;23765;24065;25660;[(41046, 41477, 2790366)]
655DB943FBCFCA875729EE24EC4CE5F07316F183_8692;41555;43102;1;59893;60193;61708;[(41555, 43102, 2792955)]
655FCCDE3FF5BCFEE988BCA2C401038017D72C9B_8693;41823;46423;1;28756;29056;30240;[(41823, 46423, 2792100)]
6570BF2B94CE7C14698FF21928EA1040C8BCB814_8694;41363;42112;1;25016;25316;26634;[(41363, 42112, 2793234)]
657EFEE9C5E205913A40A40D26DE6F598FDA49BC_8695;41987;41392;1;55621;55921;57236;[(41987, 41392, 2791567)]
657EFEE9C5E205913A40A40D26DE6F598FDA49BC_8696;42856;46120;1;69579;69879;70966;[(42856, 46120, 2791030)]
6580CEAB786099D8C99F3C5BA21B83BEE059CF7F_8697;43295;43033;1;72052;72352;74274;[(43295, 43033, 2794124)]
6592A392BAF5176828B6B8FB80F7D829411CF6BB_8698;41084;48139;1;40417;40717;42668;[(41084, 48139, 2791159)]
65974814D25265049F0DDCE645823749B0341343_8699;42498;42483;1;26855;27155;27974;[(42498, 42483, 2792081)]
65974814D25265049F0DDCE645823749B0341343_8700;41415;41228;1;33018;33318;34935;[(41415, 41462, 2790998), (41462, 41228, 2794662)]
65974814D25265049F0DDCE645823749B0341343_8701;41227;42497;1;39488;39788;42534;[(41227, 43051, 2790564), (41056, 42497, 2791114)]
6597CE7F29297A48B09AA8DC1FBFF9043FA26D43_8702;41830;41386;1;54330;54630;57950;[(41830, 41795, 2792384), (41887, 41386, 2791506)]
659B86C6280910EF77D15F6FF6A1AE7999984C46_8703;41223;44063;1;24737;25037;26954;[(41223, 44063, 2791616)]
659C7E963CFD199E89572EB7E8C3510E80C785C4_8704;46568;46571;1;21780;22080;22984;[(46568, 46571, 2791822)]
65A2C869155C34EE147354CB8AB931418ECC30A2_8705;45043;41263;1;36360;36660;37524;[(45043, 41263, 2791326)]
65A2C869155C34EE147354CB8AB931418ECC30A2_8706;41259;41228;1;42609;42909;44022;[(41259, 41228, 2790565)]
65A3932FCF83453A7580D01675D5E78ED7C40AB2_8707;42708;46423;1;28152;28452;30240;[(42708, 46423, 2792100)]
65A5338C33E4E04D5F363E6631A83FB8C41F3509_8708;42719;42510;1;39583;39883;44278;[(42719, 44170, 2794663), (44060, 42510, 2791596)]
65ACE4675C721A79A57B43560FC7F19D12204954_8709;43506;42833;1;50649;50949;51886;[(43506, 42833, 2791263)]
